{'hallIndex': [2, 3, 0, 1], 'data': [2505, 2479, 2508, 2495], 'ticks': 670608, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 14, 6, 322), 'rec_time': 0.03730583190917969}
{'hallIndex': [2, 3, 0, 1], 'data': [2783, 2487, 2523, 2509], 'ticks': 676949, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.531747817993164}
{'hallIndex': [2, 3, 0, 1], 'data': [2782, 2487, 2507, 2494], 'ticks': 676953, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.532747745513916}
{'hallIndex': [2, 3, 0, 1], 'data': [2777, 2479, 2521, 2495], 'ticks': 676957, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.532747745513916}
{'hallIndex': [2, 3, 0, 1], 'data': [2779, 2487, 2506, 2504], 'ticks': 676961, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.580031394958496}
{'hallIndex': [2, 3, 0, 1], 'data': [2783, 2488, 2504, 2495], 'ticks': 676965, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.581064462661743}
{'hallIndex': [2, 3, 0, 1], 'data': [2780, 2479, 2510, 2495], 'ticks': 676968, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.582062482833862}
{'hallIndex': [2, 3, 0, 1], 'data': [2775, 2488, 2492, 2505], 'ticks': 676972, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.583033084869385}
{'hallIndex': [2, 3, 0, 1], 'data': [2780, 2478, 2504, 2476], 'ticks': 676976, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.583033084869385}
{'hallIndex': [2, 3, 0, 1], 'data': [2781, 2476, 2475, 2493], 'ticks': 676980, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.58403205871582}
{'hallIndex': [2, 3, 0, 1], 'data': [2781, 2486, 2491, 2527], 'ticks': 676983, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.585032224655151}
{'hallIndex': [2, 3, 0, 1], 'data': [2782, 2487, 2524, 2508], 'ticks': 676987, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.586030006408691}
{'hallIndex': [2, 3, 0, 1], 'data': [2780, 2487, 2507, 2509], 'ticks': 676991, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.586030006408691}
{'hallIndex': [2, 3, 0, 1], 'data': [2781, 2479, 2492, 2494], 'ticks': 676994, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.587032079696655}
{'hallIndex': [2, 3, 0, 1], 'data': [2782, 2479, 2538, 2489], 'ticks': 676998, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.58803129196167}
{'hallIndex': [2, 3, 0, 1], 'data': [2782, 2486, 2503, 2508], 'ticks': 677001, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.589032411575317}
{'hallIndex': [2, 3, 0, 1], 'data': [2782, 2487, 2509, 2494], 'ticks': 677005, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.59003210067749}
{'hallIndex': [2, 3, 0, 1], 'data': [2791, 2487, 2506, 2494], 'ticks': 677009, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.591031074523926}
{'hallIndex': [2, 3, 0, 1], 'data': [2782, 2479, 2526, 2491], 'ticks': 677013, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.592032194137573}
{'hallIndex': [2, 3, 0, 1], 'data': [2784, 2488, 2493, 2505], 'ticks': 677016, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.592032194137573}
{'hallIndex': [2, 3, 0, 1], 'data': [2781, 2479, 2518, 2506], 'ticks': 677020, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.593030214309692}
{'hallIndex': [2, 3, 0, 1], 'data': [2783, 2488, 2493, 2510], 'ticks': 677023, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.594030141830444}
{'hallIndex': [2, 3, 0, 1], 'data': [2783, 2488, 2491, 2492], 'ticks': 677027, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.6460630893707275}
{'hallIndex': [2, 3, 0, 1], 'data': [2782, 2479, 2492, 2507], 'ticks': 677031, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.647031784057617}
{'hallIndex': [2, 3, 0, 1], 'data': [2781, 2478, 2491, 2509], 'ticks': 677034, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.6480326652526855}
{'hallIndex': [2, 3, 0, 1], 'data': [2781, 2479, 2505, 2505], 'ticks': 677039, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.6490325927734375}
{'hallIndex': [2, 3, 0, 1], 'data': [2782, 2480, 2511, 2502], 'ticks': 677043, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.650031805038452}
{'hallIndex': [2, 3, 0, 1], 'data': [2782, 2480, 2489, 2493], 'ticks': 677046, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.650031805038452}
{'hallIndex': [2, 3, 0, 1], 'data': [2783, 2478, 2493, 2507], 'ticks': 677051, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.65103006362915}
{'hallIndex': [2, 3, 0, 1], 'data': [2780, 2478, 2474, 2509], 'ticks': 677054, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.652029991149902}
{'hallIndex': [2, 3, 0, 1], 'data': [2782, 2478, 2503, 2507], 'ticks': 677058, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.653031587600708}
{'hallIndex': [2, 3, 0, 1], 'data': [2782, 2479, 2504, 2503], 'ticks': 677062, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.654033184051514}
{'hallIndex': [2, 3, 0, 1], 'data': [2781, 2478, 2508, 2479], 'ticks': 677065, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.655030727386475}
{'hallIndex': [2, 3, 0, 1], 'data': [2780, 2487, 2490, 2507], 'ticks': 677069, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.7050628662109375}
{'hallIndex': [2, 3, 0, 1], 'data': [2783, 2487, 2489, 2491], 'ticks': 677072, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.706032037734985}
{'hallIndex': [2, 3, 0, 1], 'data': [2780, 2478, 2510, 2504], 'ticks': 677076, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.707031965255737}
{'hallIndex': [2, 3, 0, 1], 'data': [2779, 2479, 2511, 2521], 'ticks': 677080, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.707031965255737}
{'hallIndex': [2, 3, 0, 1], 'data': [2782, 2479, 2536, 2511], 'ticks': 677084, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.708031892776489}
{'hallIndex': [2, 3, 0, 1], 'data': [2781, 2479, 2511, 2505], 'ticks': 677087, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.709032297134399}
{'hallIndex': [2, 3, 0, 1], 'data': [2781, 2479, 2503, 2503], 'ticks': 677091, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.710030794143677}
{'hallIndex': [2, 3, 0, 1], 'data': [2780, 2479, 2495, 2508], 'ticks': 677095, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.711030006408691}
{'hallIndex': [2, 3, 0, 1], 'data': [2780, 2488, 2508, 2512], 'ticks': 677098, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.711030006408691}
{'hallIndex': [2, 3, 0, 1], 'data': [2781, 2479, 2503, 2494], 'ticks': 677102, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.712029933929443}
{'hallIndex': [2, 3, 0, 1], 'data': [2781, 2478, 2490, 2520], 'ticks': 677105, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.713030815124512}
{'hallIndex': [2, 3, 0, 1], 'data': [2781, 2478, 2488, 2492], 'ticks': 677109, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.714029312133789}
{'hallIndex': [2, 3, 0, 1], 'data': [2780, 2478, 2507, 2511], 'ticks': 677112, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.71503210067749}
{'hallIndex': [2, 3, 0, 1], 'data': [2781, 2487, 2511, 2493], 'ticks': 677116, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.71503210067749}
{'hallIndex': [2, 3, 0, 1], 'data': [2782, 2486, 2509, 2520], 'ticks': 677120, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.716031789779663}
{'hallIndex': [2, 3, 0, 1], 'data': [2782, 2479, 2506, 2491], 'ticks': 677124, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.717031955718994}
{'hallIndex': [2, 3, 0, 1], 'data': [2781, 2479, 2504, 2503], 'ticks': 677127, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.718029975891113}
{'hallIndex': [2, 3, 0, 1], 'data': [2765, 2479, 2504, 2492], 'ticks': 677131, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.719031572341919}
{'hallIndex': [2, 3, 0, 1], 'data': [2749, 2479, 2495, 2509], 'ticks': 677135, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.719031572341919}
{'hallIndex': [2, 3, 0, 1], 'data': [2733, 2487, 2508, 2494], 'ticks': 677139, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.720032691955566}
{'hallIndex': [2, 3, 0, 1], 'data': [2717, 2478, 2512, 2488], 'ticks': 677142, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.721031427383423}
{'hallIndex': [2, 3, 0, 1], 'data': [2699, 2479, 2505, 2508], 'ticks': 677147, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.775064468383789}
{'hallIndex': [2, 3, 0, 1], 'data': [2681, 2479, 2493, 2495], 'ticks': 677151, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.776062250137329}
{'hallIndex': [2, 3, 0, 1], 'data': [2664, 2487, 2503, 2509], 'ticks': 677155, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.776062250137329}
{'hallIndex': [2, 3, 0, 1], 'data': [2651, 2479, 2504, 2505], 'ticks': 677158, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.777062177658081}
{'hallIndex': [2, 3, 0, 1], 'data': [2633, 2488, 2536, 2487], 'ticks': 677162, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.778062105178833}
{'hallIndex': [2, 3, 0, 1], 'data': [2621, 2479, 2505, 2487], 'ticks': 677166, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.779031991958618}
{'hallIndex': [2, 3, 0, 1], 'data': [2606, 2478, 2504, 2493], 'ticks': 677170, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.780032157897949}
{'hallIndex': [2, 3, 0, 1], 'data': [2589, 2487, 2508, 2505], 'ticks': 677175, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.781031608581543}
{'hallIndex': [2, 3, 0, 1], 'data': [2575, 2479, 2496, 2479], 'ticks': 677178, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.781031608581543}
{'hallIndex': [2, 3, 0, 1], 'data': [2571, 2487, 2521, 2487], 'ticks': 677182, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.782031297683716}
{'hallIndex': [2, 3, 0, 1], 'data': [2558, 2478, 2506, 2506], 'ticks': 677186, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.783031702041626}
{'hallIndex': [2, 3, 0, 1], 'data': [2555, 2477, 2507, 2492], 'ticks': 677190, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.784031391143799}
{'hallIndex': [2, 3, 0, 1], 'data': [2552, 2480, 2522, 2492], 'ticks': 677194, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.78503155708313}
{'hallIndex': [2, 3, 0, 1], 'data': [2539, 2479, 2520, 2504], 'ticks': 677198, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.78503155708313}
{'hallIndex': [2, 3, 0, 1], 'data': [2538, 2486, 2507, 2505], 'ticks': 677201, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.786031246185303}
{'hallIndex': [2, 3, 0, 1], 'data': [2537, 2487, 2493, 2504], 'ticks': 677205, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.838062524795532}
{'hallIndex': [2, 3, 0, 1], 'data': [2535, 2479, 2493, 2478], 'ticks': 677209, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.8390843868255615}
{'hallIndex': [2, 3, 0, 1], 'data': [2525, 2480, 2525, 2494], 'ticks': 677212, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.840062379837036}
{'hallIndex': [2, 3, 0, 1], 'data': [2524, 2487, 2521, 2507], 'ticks': 677216, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.841062545776367}
{'hallIndex': [2, 3, 0, 1], 'data': [2520, 2480, 2490, 2496], 'ticks': 677220, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.8420329093933105}
{'hallIndex': [2, 3, 0, 1], 'data': [2510, 2480, 2519, 2506], 'ticks': 677223, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.843032360076904}
{'hallIndex': [2, 3, 0, 1], 'data': [2509, 2487, 2489, 2507], 'ticks': 677227, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.843032360076904}
{'hallIndex': [2, 3, 0, 1], 'data': [2506, 2486, 2506, 2505], 'ticks': 677231, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.844030857086182}
{'hallIndex': [2, 3, 0, 1], 'data': [2505, 2478, 2508, 2510], 'ticks': 677235, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.84503173828125}
{'hallIndex': [2, 3, 0, 1], 'data': [2505, 2479, 2510, 2495], 'ticks': 677238, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.846031427383423}
{'hallIndex': [2, 3, 0, 1], 'data': [2507, 2479, 2512, 2504], 'ticks': 677242, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.847031593322754}
{'hallIndex': [2, 3, 0, 1], 'data': [2507, 2479, 2495, 2519], 'ticks': 677246, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.848031997680664}
{'hallIndex': [2, 3, 0, 1], 'data': [2506, 2487, 2493, 2495], 'ticks': 677250, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.848031997680664}
{'hallIndex': [2, 3, 0, 1], 'data': [2507, 2478, 2492, 2503], 'ticks': 677253, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.849030017852783}
{'hallIndex': [2, 3, 0, 1], 'data': [2508, 2478, 2478, 2503], 'ticks': 677257, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.850029945373535}
{'hallIndex': [2, 3, 0, 1], 'data': [2508, 2479, 2489, 2505], 'ticks': 677261, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.851032018661499}
{'hallIndex': [2, 3, 0, 1], 'data': [2507, 2479, 2491, 2510], 'ticks': 677265, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.852030992507935}
{'hallIndex': [2, 3, 0, 1], 'data': [2506, 2473, 2504, 2507], 'ticks': 677269, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.852030992507935}
{'hallIndex': [2, 3, 0, 1], 'data': [2503, 2479, 2480, 2492], 'ticks': 677272, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.853031635284424}
{'hallIndex': [2, 3, 0, 1], 'data': [2504, 2479, 2488, 2496], 'ticks': 677276, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.854031801223755}
{'hallIndex': [2, 3, 0, 1], 'data': [2495, 2488, 2488, 2508], 'ticks': 677279, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.855030298233032}
{'hallIndex': [2, 3, 0, 1], 'data': [2506, 2487, 2505, 2520], 'ticks': 677284, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.856032609939575}
{'hallIndex': [2, 3, 0, 1], 'data': [2505, 2479, 2490, 2495], 'ticks': 677288, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.906032085418701}
{'hallIndex': [2, 3, 0, 1], 'data': [2506, 2480, 2487, 2519], 'ticks': 677291, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.907031774520874}
{'hallIndex': [2, 3, 0, 1], 'data': [2504, 2479, 2496, 2504], 'ticks': 677295, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.908062934875488}
{'hallIndex': [2, 3, 0, 1], 'data': [2503, 2479, 2508, 2509], 'ticks': 677299, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.9090635776519775}
{'hallIndex': [2, 3, 0, 1], 'data': [2507, 2479, 2504, 2521], 'ticks': 677303, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.910064220428467}
{'hallIndex': [2, 3, 0, 1], 'data': [2506, 2480, 2495, 2494], 'ticks': 677306, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.910064220428467}
{'hallIndex': [2, 3, 0, 1], 'data': [2507, 2487, 2508, 2494], 'ticks': 677310, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.91103196144104}
{'hallIndex': [2, 3, 0, 1], 'data': [2504, 2478, 2508, 2508], 'ticks': 677313, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.912032127380371}
{'hallIndex': [2, 3, 0, 1], 'data': [2505, 2478, 2506, 2491], 'ticks': 677317, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.913031339645386}
{'hallIndex': [2, 3, 0, 1], 'data': [2505, 2488, 2477, 2492], 'ticks': 677320, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.914031505584717}
{'hallIndex': [2, 3, 0, 1], 'data': [2505, 2479, 2509, 2492], 'ticks': 677324, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.914031505584717}
{'hallIndex': [2, 3, 0, 1], 'data': [2504, 2487, 2478, 2494], 'ticks': 677328, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.915031433105469}
{'hallIndex': [2, 3, 0, 1], 'data': [2503, 2478, 2504, 2489], 'ticks': 677331, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.916032314300537}
{'hallIndex': [2, 3, 0, 1], 'data': [2495, 2475, 2505, 2506], 'ticks': 677335, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.9170308113098145}
{'hallIndex': [2, 3, 0, 1], 'data': [2505, 2479, 2504, 2491], 'ticks': 677339, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.9180309772491455}
{'hallIndex': [2, 3, 0, 1], 'data': [2505, 2480, 2502, 2523], 'ticks': 677343, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.919029712677002}
{'hallIndex': [2, 3, 0, 1], 'data': [2505, 2488, 2492, 2489], 'ticks': 677347, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.971062660217285}
{'hallIndex': [2, 3, 0, 1], 'data': [2508, 2488, 2507, 2476], 'ticks': 677351, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.972063302993774}
{'hallIndex': [2, 3, 0, 1], 'data': [2506, 2479, 2506, 2522], 'ticks': 677354, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.973030090332031}
{'hallIndex': [2, 3, 0, 1], 'data': [2505, 2487, 2507, 2495], 'ticks': 677358, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.973030090332031}
{'hallIndex': [2, 3, 0, 1], 'data': [2507, 2480, 2492, 2507], 'ticks': 677362, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.9740307331085205}
{'hallIndex': [2, 3, 0, 1], 'data': [2493, 2478, 2489, 2504], 'ticks': 677366, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.975031852722168}
{'hallIndex': [2, 3, 0, 1], 'data': [2507, 2487, 2494, 2504], 'ticks': 677369, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.976030111312866}
{'hallIndex': [2, 3, 0, 1], 'data': [2507, 2478, 2507, 2508], 'ticks': 677373, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.977031707763672}
{'hallIndex': [2, 3, 0, 1], 'data': [2508, 2479, 2504, 2473], 'ticks': 677377, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.978031396865845}
{'hallIndex': [2, 3, 0, 1], 'data': [2506, 2479, 2492, 2507], 'ticks': 677380, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.978031396865845}
{'hallIndex': [2, 3, 0, 1], 'data': [2507, 2488, 2509, 2494], 'ticks': 677384, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.979031324386597}
{'hallIndex': [2, 3, 0, 1], 'data': [2506, 2479, 2504, 2520], 'ticks': 677388, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.980031967163086}
{'hallIndex': [2, 3, 0, 1], 'data': [2510, 2479, 2511, 2488], 'ticks': 677392, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.981029987335205}
{'hallIndex': [2, 3, 0, 1], 'data': [2519, 2479, 2520, 2490], 'ticks': 677396, 'id': 'OM-SB-V1-C.0', 'time': (2024, 11, 17, 14, 38, 21, 6, 322), 'rec_time': 5.981029987335205}
