{'hallIndex': [10, 11, 8, 9], 'data': [2492, 2478, 2445, 2505], 'ticks': 63681, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 3, 5, 1), 'rec_time': 0.04363608360290527}
{'hallIndex': [2, 3, 0, 1], 'data': [2447, 2431, 2457, 2460], 'ticks': 68296, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.8242430686950684}
{'hallIndex': [2, 3, 0, 1], 'data': [2457, 2430, 2458, 2461], 'ticks': 68300, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.8257803916931152}
{'hallIndex': [2, 3, 0, 1], 'data': [2448, 2431, 2457, 2460], 'ticks': 68303, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.8268167972564697}
{'hallIndex': [10, 11, 8, 9], 'data': [2493, 2479, 2446, 2508], 'ticks': 68294, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 7, 5, 1), 'rec_time': 3.82781720161438}
{'hallIndex': [10, 11, 8, 9], 'data': [2494, 2478, 2447, 2507], 'ticks': 68297, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.830389976501465}
{'hallIndex': [10, 11, 8, 9], 'data': [2494, 2486, 2445, 2508], 'ticks': 68301, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.8324666023254395}
{'hallIndex': [2, 3, 0, 1], 'data': [2457, 2429, 2447, 2462], 'ticks': 68307, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.834473133087158}
{'hallIndex': [10, 11, 8, 9], 'data': [2493, 2479, 2448, 2508], 'ticks': 68304, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.8360023498535156}
{'hallIndex': [2, 3, 0, 1], 'data': [2457, 2429, 2456, 2440], 'ticks': 68311, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.837038278579712}
{'hallIndex': [10, 11, 8, 9], 'data': [2493, 2479, 2448, 2509], 'ticks': 68308, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.839038610458374}
{'hallIndex': [10, 11, 8, 9], 'data': [2493, 2487, 2446, 2506], 'ticks': 68312, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.8400418758392334}
{'hallIndex': [2, 3, 0, 1], 'data': [2448, 2410, 2425, 2460], 'ticks': 68315, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.842315673828125}
{'hallIndex': [10, 11, 8, 9], 'data': [2493, 2488, 2445, 2507], 'ticks': 68315, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.8433165550231934}
{'hallIndex': [2, 3, 0, 1], 'data': [2456, 2431, 2458, 2460], 'ticks': 68319, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.845315933227539}
{'hallIndex': [2, 3, 0, 1], 'data': [2456, 2429, 2447, 2460], 'ticks': 68323, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.8468592166900635}
{'hallIndex': [10, 11, 8, 9], 'data': [2494, 2488, 2446, 2507], 'ticks': 68319, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.8488609790802}
{'hallIndex': [10, 11, 8, 9], 'data': [2494, 2477, 2445, 2508], 'ticks': 68322, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.8498618602752686}
{'hallIndex': [10, 11, 8, 9], 'data': [2496, 2488, 2448, 2509], 'ticks': 68326, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.8523764610290527}
{'hallIndex': [2, 3, 0, 1], 'data': [2455, 2429, 2456, 2461], 'ticks': 68327, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.8533754348754883}
{'hallIndex': [2, 3, 0, 1], 'data': [2457, 2430, 2456, 2462], 'ticks': 68332, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.855375051498413}
{'hallIndex': [10, 11, 8, 9], 'data': [2493, 2477, 2445, 2508], 'ticks': 68330, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.8568854331970215}
{'hallIndex': [10, 11, 8, 9], 'data': [2494, 2487, 2447, 2508], 'ticks': 68333, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.8578906059265137}
{'hallIndex': [2, 3, 0, 1], 'data': [2428, 2411, 2425, 2460], 'ticks': 68336, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.8598902225494385}
{'hallIndex': [2, 3, 0, 1], 'data': [2456, 2430, 2455, 2459], 'ticks': 68340, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.8613946437835693}
{'hallIndex': [10, 11, 8, 9], 'data': [2493, 2479, 2444, 2506], 'ticks': 68337, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.8629047870635986}
{'hallIndex': [10, 11, 8, 9], 'data': [2492, 2478, 2447, 2507], 'ticks': 68340, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.863910436630249}
{'hallIndex': [2, 3, 0, 1], 'data': [2442, 2431, 2458, 2461], 'ticks': 68344, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.8674304485321045}
{'hallIndex': [2, 3, 0, 1], 'data': [2424, 2397, 2457, 2460], 'ticks': 68348, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.8694610595703125}
{'hallIndex': [10, 11, 8, 9], 'data': [2494, 2488, 2446, 2507], 'ticks': 68344, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.8714306354522705}
{'hallIndex': [10, 11, 8, 9], 'data': [2471, 2445, 2424, 2479], 'ticks': 68348, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.8726067543029785}
{'hallIndex': [2, 3, 0, 1], 'data': [2448, 2428, 2456, 2461], 'ticks': 68352, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.8751118183135986}
{'hallIndex': [10, 11, 8, 9], 'data': [2493, 2479, 2445, 2507], 'ticks': 68352, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.8771164417266846}
{'hallIndex': [10, 11, 8, 9], 'data': [2493, 2480, 2446, 2506], 'ticks': 68356, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.879117727279663}
{'hallIndex': [2, 3, 0, 1], 'data': [2423, 2396, 2424, 2429], 'ticks': 68356, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.8811914920806885}
{'hallIndex': [2, 3, 0, 1], 'data': [2456, 2413, 2424, 2431], 'ticks': 68360, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.8841354846954346}
{'hallIndex': [10, 11, 8, 9], 'data': [2504, 2486, 2446, 2510], 'ticks': 68359, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.8865644931793213}
{'hallIndex': [2, 3, 0, 1], 'data': [2448, 2430, 2456, 2460], 'ticks': 68364, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.887594699859619}
{'hallIndex': [10, 11, 8, 9], 'data': [2494, 2479, 2446, 2507], 'ticks': 68363, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.889594316482544}
{'hallIndex': [2, 3, 0, 1], 'data': [2424, 2396, 2455, 2462], 'ticks': 68368, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.891129732131958}
{'hallIndex': [10, 11, 8, 9], 'data': [2493, 2488, 2444, 2507], 'ticks': 68367, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.89216685295105}
{'hallIndex': [2, 3, 0, 1], 'data': [2456, 2430, 2457, 2460], 'ticks': 68373, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.894134521484375}
{'hallIndex': [10, 11, 8, 9], 'data': [2494, 2487, 2445, 2509], 'ticks': 68370, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.89664626121521}
{'hallIndex': [2, 3, 0, 1], 'data': [2455, 2430, 2457, 2461], 'ticks': 68377, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.898679494857788}
{'hallIndex': [10, 11, 8, 9], 'data': [2493, 2479, 2456, 2508], 'ticks': 68374, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.90118670463562}
{'hallIndex': [2, 3, 0, 1], 'data': [2457, 2438, 2456, 2461], 'ticks': 68381, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9022271633148193}
{'hallIndex': [10, 11, 8, 9], 'data': [2495, 2486, 2446, 2507], 'ticks': 68377, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.904191255569458}
{'hallIndex': [10, 11, 8, 9], 'data': [2495, 2478, 2445, 2506], 'ticks': 68381, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9051930904388428}
{'hallIndex': [10, 11, 8, 9], 'data': [2494, 2487, 2454, 2506], 'ticks': 68384, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.907626152038574}
{'hallIndex': [10, 11, 8, 9], 'data': [2472, 2478, 2455, 2509], 'ticks': 68388, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.908622980117798}
{'hallIndex': [2, 3, 0, 1], 'data': [2456, 2430, 2456, 2462], 'ticks': 68385, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9096226692199707}
{'hallIndex': [2, 3, 0, 1], 'data': [2448, 2429, 2457, 2461], 'ticks': 68389, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.911158323287964}
{'hallIndex': [2, 3, 0, 1], 'data': [2456, 2429, 2456, 2460], 'ticks': 68392, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.913710832595825}
{'hallIndex': [10, 11, 8, 9], 'data': [2493, 2479, 2444, 2507], 'ticks': 68392, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9152183532714844}
{'hallIndex': [2, 3, 0, 1], 'data': [2427, 2396, 2426, 2431], 'ticks': 68395, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.918226480484009}
{'hallIndex': [2, 3, 0, 1], 'data': [2456, 2430, 2454, 2460], 'ticks': 68400, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.920250654220581}
{'hallIndex': [2, 3, 0, 1], 'data': [2448, 2430, 2457, 2461], 'ticks': 68404, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9217934608459473}
{'hallIndex': [10, 11, 8, 9], 'data': [2492, 2479, 2445, 2508], 'ticks': 68396, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.923830270767212}
{'hallIndex': [10, 11, 8, 9], 'data': [2494, 2478, 2446, 2506], 'ticks': 68399, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.925366163253784}
{'hallIndex': [2, 3, 0, 1], 'data': [2430, 2424, 2457, 2461], 'ticks': 68407, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.927402973175049}
{'hallIndex': [10, 11, 8, 9], 'data': [2491, 2479, 2455, 2509], 'ticks': 68403, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9289956092834473}
{'hallIndex': [10, 11, 8, 9], 'data': [2493, 2479, 2446, 2506], 'ticks': 68407, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9314491748809814}
{'hallIndex': [2, 3, 0, 1], 'data': [2456, 2430, 2456, 2458], 'ticks': 68411, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.933457136154175}
{'hallIndex': [2, 3, 0, 1], 'data': [2455, 2430, 2455, 2462], 'ticks': 68414, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9354546070098877}
{'hallIndex': [10, 11, 8, 9], 'data': [2491, 2478, 2445, 2506], 'ticks': 68410, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.937021255493164}
{'hallIndex': [2, 3, 0, 1], 'data': [2447, 2427, 2457, 2460], 'ticks': 68418, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.938023805618286}
{'hallIndex': [10, 11, 8, 9], 'data': [2494, 2478, 2446, 2507], 'ticks': 68414, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9400246143341064}
{'hallIndex': [2, 3, 0, 1], 'data': [2456, 2428, 2447, 2458], 'ticks': 68422, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9410266876220703}
{'hallIndex': [10, 11, 8, 9], 'data': [2493, 2479, 2455, 2508], 'ticks': 68418, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9421403408050537}
{'hallIndex': [2, 3, 0, 1], 'data': [2446, 2428, 2456, 2459], 'ticks': 68426, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9441380500793457}
{'hallIndex': [10, 11, 8, 9], 'data': [2492, 2487, 2445, 2507], 'ticks': 68421, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9466209411621094}
{'hallIndex': [2, 3, 0, 1], 'data': [2456, 2430, 2458, 2461], 'ticks': 68429, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9496233463287354}
{'hallIndex': [10, 11, 8, 9], 'data': [2493, 2487, 2446, 2506], 'ticks': 68425, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9511308670043945}
{'hallIndex': [2, 3, 0, 1], 'data': [2447, 2429, 2447, 2460], 'ticks': 68433, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.952169895172119}
{'hallIndex': [10, 11, 8, 9], 'data': [2495, 2488, 2446, 2510], 'ticks': 68428, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.954171657562256}
{'hallIndex': [2, 3, 0, 1], 'data': [2456, 2429, 2448, 2440], 'ticks': 68437, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9556846618652344}
{'hallIndex': [10, 11, 8, 9], 'data': [2494, 2479, 2447, 2507], 'ticks': 68432, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.957688570022583}
{'hallIndex': [2, 3, 0, 1], 'data': [2448, 2430, 2456, 2460], 'ticks': 68440, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9586901664733887}
{'hallIndex': [10, 11, 8, 9], 'data': [2494, 2480, 2446, 2509], 'ticks': 68436, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.961195468902588}
{'hallIndex': [2, 3, 0, 1], 'data': [2448, 2431, 2456, 2461], 'ticks': 68444, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9633138179779053}
{'hallIndex': [10, 11, 8, 9], 'data': [2494, 2479, 2448, 2508], 'ticks': 68439, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9658203125}
{'hallIndex': [2, 3, 0, 1], 'data': [2447, 2430, 2456, 2459], 'ticks': 68448, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9678356647491455}
{'hallIndex': [10, 11, 8, 9], 'data': [2493, 2479, 2446, 2507], 'ticks': 68443, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9698634147644043}
{'hallIndex': [2, 3, 0, 1], 'data': [2446, 2429, 2456, 2461], 'ticks': 68453, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9714698791503906}
{'hallIndex': [10, 11, 8, 9], 'data': [2472, 2455, 2416, 2506], 'ticks': 68447, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9734346866607666}
{'hallIndex': [2, 3, 0, 1], 'data': [2455, 2430, 2447, 2459], 'ticks': 68456, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9754021167755127}
{'hallIndex': [10, 11, 8, 9], 'data': [2494, 2478, 2445, 2509], 'ticks': 68451, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9768662452697754}
{'hallIndex': [2, 3, 0, 1], 'data': [2456, 2430, 2447, 2461], 'ticks': 68460, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9788658618927}
{'hallIndex': [10, 11, 8, 9], 'data': [2494, 2487, 2447, 2508], 'ticks': 68454, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.979887008666992}
{'hallIndex': [2, 3, 0, 1], 'data': [2455, 2430, 2456, 2460], 'ticks': 68463, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9824295043945312}
{'hallIndex': [10, 11, 8, 9], 'data': [2493, 2479, 2446, 2508], 'ticks': 68458, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.985459327697754}
{'hallIndex': [2, 3, 0, 1], 'data': [2447, 2427, 2447, 2459], 'ticks': 68467, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.98703670501709}
{'hallIndex': [10, 11, 8, 9], 'data': [2494, 2478, 2446, 2505], 'ticks': 68462, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.989001989364624}
{'hallIndex': [2, 3, 0, 1], 'data': [2456, 2428, 2455, 2461], 'ticks': 68471, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.990002155303955}
{'hallIndex': [10, 11, 8, 9], 'data': [2494, 2479, 2445, 2506], 'ticks': 68465, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.992314577102661}
{'hallIndex': [2, 3, 0, 1], 'data': [2456, 2429, 2455, 2461], 'ticks': 68474, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.994313955307007}
{'hallIndex': [10, 11, 8, 9], 'data': [2493, 2478, 2443, 2508], 'ticks': 68469, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9953126907348633}
{'hallIndex': [10, 11, 8, 9], 'data': [2494, 2479, 2445, 2507], 'ticks': 68473, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.99682354927063}
{'hallIndex': [2, 3, 0, 1], 'data': [2448, 2428, 2446, 2460], 'ticks': 68478, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 3.9988250732421875}
{'hallIndex': [10, 11, 8, 9], 'data': [2474, 2455, 2414, 2479], 'ticks': 68477, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 4.001329183578491}
{'hallIndex': [10, 11, 8, 9], 'data': [2494, 2479, 2445, 2509], 'ticks': 68481, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 4.003335237503052}
{'hallIndex': [10, 11, 8, 9], 'data': [2495, 2478, 2445, 2505], 'ticks': 68484, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 4.004337310791016}
{'hallIndex': [10, 11, 8, 9], 'data': [2493, 2479, 2447, 2506], 'ticks': 68488, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 4.006909132003784}
{'hallIndex': [10, 11, 8, 9], 'data': [2493, 2478, 2447, 2507], 'ticks': 68491, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 4.008909225463867}
{'hallIndex': [10, 11, 8, 9], 'data': [2495, 2486, 2457, 2507], 'ticks': 68494, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 4.009908199310303}
{'hallIndex': [10, 11, 8, 9], 'data': [2494, 2487, 2455, 2508], 'ticks': 68497, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 4.012417316436768}
{'hallIndex': [10, 11, 8, 9], 'data': [2495, 2487, 2447, 2507], 'ticks': 68501, 'id': 'OM-SB-V1-C.2', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 4.013503551483154}
{'hallIndex': [2, 3, 0, 1], 'data': [2448, 2428, 2456, 2459], 'ticks': 68481, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 4.016016960144043}
{'hallIndex': [2, 3, 0, 1], 'data': [2455, 2428, 2455, 2461], 'ticks': 68484, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 4.018022298812866}
{'hallIndex': [2, 3, 0, 1], 'data': [2456, 2429, 2456, 2460], 'ticks': 68487, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 4.020021915435791}
{'hallIndex': [2, 3, 0, 1], 'data': [2455, 2429, 2456, 2460], 'ticks': 68491, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 4.021021366119385}
{'hallIndex': [2, 3, 0, 1], 'data': [2430, 2429, 2457, 2459], 'ticks': 68495, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 4.023238658905029}
{'hallIndex': [2, 3, 0, 1], 'data': [2423, 2395, 2447, 2461], 'ticks': 68499, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 4.025238275527954}
{'hallIndex': [2, 3, 0, 1], 'data': [2448, 2429, 2458, 2460], 'ticks': 68502, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 4.0267510414123535}
{'hallIndex': [2, 3, 0, 1], 'data': [2456, 2429, 2458, 2461], 'ticks': 68506, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 4.027752161026001}
{'hallIndex': [2, 3, 0, 1], 'data': [2456, 2429, 2458, 2460], 'ticks': 68509, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 4.030263900756836}
{'hallIndex': [2, 3, 0, 1], 'data': [2447, 2429, 2446, 2461], 'ticks': 68512, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 4.031261444091797}
{'hallIndex': [2, 3, 0, 1], 'data': [2456, 2428, 2456, 2459], 'ticks': 68515, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 4.0344390869140625}
{'hallIndex': [2, 3, 0, 1], 'data': [2447, 2429, 2456, 2461], 'ticks': 68518, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 4.035942792892456}
{'hallIndex': [2, 3, 0, 1], 'data': [2455, 2429, 2456, 2462], 'ticks': 68522, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 4.037950038909912}
{'hallIndex': [2, 3, 0, 1], 'data': [2454, 2428, 2456, 2461], 'ticks': 68525, 'id': 'OM-SB-V1-C.0', 'time': (2000, 1, 1, 0, 1, 8, 5, 1), 'rec_time': 4.0399792194366455}
